42.5	767.05556
44.5	801.61111
46	728.1
48.5	829.5
49.5	703.55556
54.5	682.94444
56	855.25
60.5	662.05556
63	877.2
68	641.25
70.5	897.88889
76.5	620.5
77.5	916.38889
86	599.45
86	936.85
96	957.4
97	578.5
102.5	680.5
102.5	702.05556
105.5	976.83333
108	722.15
109	557.35
109	661.7
116.5	996.5
117.5	641.88889
122.5	536.44444
125	743.1
128.5	622.5
129.5	1018.38889
138	516.45
142	603.35
144	1039.4
150	756.4
156.5	498.38889
160	584.15
160	1060.55
177	479.85
177	763.55
177	1080.55
184	564.95
195	1099.6
198.5	460.33333
203.5	766.27778
211	547.55
215.5	1119.44444
220.5	440.38889
230	765.3
237.5	532.22222
238.5	1139.05556
241	421.15
246	190
249.5	218.27778
252	157.15
254.5	407.55556
257	760.35
258	242.15
260.5	136.61111
264	517.8
264	1158.45
267.5	264.16667
269	392.15
273.5	116.55556
277.5	282.66667
278.78571	350.8631
280.5	369.44444
281.16667	343.5
283.5	751.16667
284.5	317.22222
286	387.2
290.5	503.55556
291	1175.95
295.5	97.27778
295.5	296.44444
297.5	398.38889
306.5	411.5
310	737.5
317.5	488.72222
317.5	1190.94444
321	430.8
322	82.3
322	282.65
323	262.35
324.5	238.55556
324.5	371.5
326	382.85
327	352
335.5	449.16667
337.5	721.33333
341.5	223.77778
341.5	341.94444
341.5	396.72222
344	470.85
344	1203.55
349	70.15
349	283.2
356	741.45
361	697.6
362	348.2
363.5	388.44444
365.5	671.55556
368	221.4
368	454.65
370.5	366.66667
370.5	761.72222
370.5	1214.38889
372	649.95
374.5	637.22222
375.5	59.94444
375.5	289.77778
375.5	622.83333
376.5	541.61111
379	589.45
378.5	607.44444
379.5	570.22222
387.5	437
387.5	704
393	622.8
392.5	782.5
395	229.4
397	305.6
397	1223.65
402	51.35
402	418.3
410.5	325.5
413	398.5
414	621.5
414.5	709.27778
418	348.35
418	378.95
419	795.1
421	240.5
424	1232
429	44.1
426.5	240.5
436	885.8
441	621.35
441	710.2
446	798.9
448	249.85
448	905.45
450.5	1239.16667
455.5	38.22222
461.5	925.44444
467.5	625.5
467.5	703.83333
472.5	799.05556
474.5	253.55556
476	944.7
477	1245.4
482	33.2
492	637.9
492	962.95
493	692.15
499	798.15
501.5	251.44444
503.5	1250.72222
506	658.4
507.5	377
508.5	29.44444
508.5	676.38889
511	406.85
511	982
513.5	342.66667
519.5	431.5
523	320.3
525.5	797.44444
528	246.45
530.5	1255.5
533	451.6
535.5	26.44444
535.5	999.83333
540	299.5
552.5	797.05556
554.5	239.33333
554.5	468.55556
557	1259.6
560	380.5
560.5	361.33333
560.5	396.33333
562	24.5
562	1011.5
564.5	285.94444
576.5	349.5
576.5	410.66667
579	795.9
581.5	230.44444
581.5	474.44444
584	1263.2
588.5	23.16667
588.5	1014.5
591	285.25
597	352.85
598.5	405.38889
605.5	793.5
607	371.1
608	220.45
608	389.55
608	465.95
610.5	1266.22222
615	22
615	297
615.5	1009.27778
628.5	447.5
632	315.45
632	785.95
634.5	210.27778
637	1268.5
637.5	436.38889
642	22.35
642	334.3
642	997.55
646	423.05
648	354.9
650	408.5
651.5	372.5
651.5	392.16667
655	771.4
658	552.15
657.5	576.72222
661	200.4
660.5	602
663	520.2
663.5	1270.11111
665	619.7
668.5	23.5
668.5	487.16667
668.5	980.5
669.5	640.38889
669.5	752.55556
672.5	463.66667
674	445.6
674.5	661.5
678	685.45
678	731.95
678.5	425.05556
680.5	712.38889
685.5	409.55556
688	191.55
690	1270.95
691.5	394.11111
693	960.05
695	24.95
697	377.75
704	362.2
709.5	351.11111
713.5	940.05556
714.5	184.5
717	1269.7
721.5	27.44444
723	329.6
731.5	919.77778
741	180.45
742.5	310.16667
743.5	1267.44444
747	900.65
748.5	30.44444
761.5	881.44444
767.5	180.5
767.5	294.55556
770	1262.75
772.5	866.94444
775	34.35
794.5	185.72222
794.5	280.16667
797	1256.05
801.5	39.83333
816	196.45
816	263.8
823.5	1246.77778
828.5	46.27778
828.5	217.55556
828.5	244.44444
850	1235.15
855	54.15
876.5	1221.55556
881.5	63.61111
903.5	1205.61111
908	74.95
930	1189.15
935	88.7
956.5	1173.55556
961.5	105.94444
983	1157.6
986	126
1004	146
1003.5	338.94444
1006.5	359.33333
1007.5	308.22222
1010	1140.85
1012.5	280.72222
1012.5	381.94444
1014.5	164.72222
1017	257.45
1021	184.35
1021	234.5
1021	403.35
1023.5	209.5
1030.5	423.05556
1034	1121.75
1041.5	442.22222
1052.5	1103.33333
1053.5	461.55556
1064.5	1083.55556
1067	481.55
1073	1057.8
1080	1032.9
1081.5	502.27778
1087.5	1010.5
1094.5	989.44444
1096	522.2
1102	968.45
1109	541.4
1109	948.4
1116.5	928
1121.5	560.44444
1124	908.15
1131	887.7
1133.5	580.61111
1138.5	865.38889
1144.5	600.88889
1145.5	842
1151.5	820.5
1153	620.25
1157.5	797.94444
1159	637.3
1162	776.9
1163.5	656.55556
1166	746.45
1166.5	680.61111
1169	709.85
304.45042	291.06799
313.37205	286.60718
346.82814	712.61473
354.63456	703.69311
