0.5	1316.5
7.5	682.16667
20.5	702.5
22.5	670.33333
36.5	716.33333
38.5	663.5
52.5	729
55.5	656
68.5	739.5
70	648.5
84.5	749.66667
85.5	640.5
100.5	758.33333
101.5	632.33333
116.5	766.5
117.5	623
132	773
133.5	613.33333
148	780.5
149.5	604
164	786.5
165.5	592.16667
179.5	791.66667
181.5	579.5
195.5	797
196.5	565.66667
208.5	550
211.5	802
217.5	534.83333
224.5	519.16667
227.5	805.66667
230.5	503.66667
234.5	488.5
239	472.5
242.5	455.5
243.5	809.33333
246.5	439.5
249.5	422.66667
253.5	406.83333
257.5	391
259.5	812.33333
262.5	374.33333
268.5	358.33333
268.5	661.5
270.5	686.5
271.5	637.5
274	701
275.5	343
275.5	815.5
276.5	621.5
275.5	718.5
281.5	733.16667
284.5	606.5
285	327.5
286.5	749
291.5	818.33333
292	765
293.5	591.5
297.5	312.25
298.5	779.83333
304.5	795.5
306.5	576.25
307.5	803.5
307.5	817.25
311.5	297.33333
322	561.5
327.5	284.5
337.5	549.5
343.5	274.33333
353.5	540.5
359.5	266.66667
369.5	534.66667
370.5	1099.5
372.5	1074.5
372.5	1123.25
375.5	260.66667
378.5	1058.66667
379.5	1138.33333
385.5	530.5
385.5	964.83333
387.5	992.33333
387.5	1043.16667
388.5	1153.33333
391.5	255.5
391.5	944.66667
393.5	1008.33333
401.5	527.5
401.5	929.5
401.5	1169
403.5	1023.66667
407.5	250.5
414.5	914.66667
417.5	525.5
416.5	1182.5
422	1017
423.5	246.5
430.5	904.5
433.5	524.66667
433	1194.5
438.5	1014.5
440.5	242.5
446.5	901.5
448.5	1204.5
449.5	523
454	1013.5
455.5	237.5
460.5	872.5
462	901.5
464.5	1214
465.5	522.5
469.5	1015.5
470.5	855.33333
471	232
476.5	918.5
477.5	500.5
478	524.5
480.5	483.5
480.5	1223
484.5	467.83333
487	225.33333
485.5	1016.5
486.5	545.16667
486.5	846.5
489.5	933.66667
490.5	451.5
496.5	1005.5
496.5	1232.16667
497.5	560.5
499.5	436
500.5	948.25
502.5	216.5
502.5	844.5
505.5	993.5
506.5	961.33333
508.5	978.5
510.5	420.83333
512.5	573.83333
512.5	1240.66667
517.5	1032
518.5	205.83333
518.5	846.16667
519.5	891.83333
525.5	407.83333
528.5	583.66667
528.5	1248.66667
533.5	850.16667
533.5	1022.5
534	190
534.5	903.5
541.5	399.5
543.5	175.16667
544.5	590.33333
544.5	1011.33333
544.5	1255.5
545.5	1054.5
547.5	918.5
549.5	856.83333
551.5	159.5
553	996.5
552.5	1072.66667
554.5	933.5
557.5	396.33333
558.5	143.66667
558	981
559	948.5
560.5	595.5
560.5	966.83333
560.5	1088.5
560.5	1262.33333
562.5	1045.5
565.5	128.5
565.5	865.75
566.5	1104
570.5	1115.5
571.5	112.16667
573.5	393.33333
576.5	598
576.5	1269.25
577.5	1033.83333
578.5	97
582.5	872.5
587.5	81.5
589.5	392.83333
591.5	1019.66667
592.5	598.5
592.5	1274.5
593.5	893.5
597.5	859.16667
598.5	65.5
601.5	1004.66667
603.5	908.66667
605	392
606.5	227.5
608.5	596.5
608.5	989.83333
608.5	1279.5
609.5	923.5
612.5	938.5
612.5	974.5
613.5	51.5
613.5	852
614.5	957.66667
619.5	392.5
622.5	230.5
624	590
624	1283
629.5	40.5
629.5	845.5
636.5	1120.5
638	236.5
638.5	1100.83333
639	577
639.5	1135.33333
639.5	1288.16667
640.5	1088.5
643.5	1153.5
645.5	30.5
645.5	838.33333
645.5	1072.5
648.5	1169
651.5	561.5
653.5	246.5
656	1184.5
655.5	1292.5
656.5	1056.83333
661.5	23.5
661.5	546
661.5	832.66667
665.5	1200
668	260.5
669.5	531
671.5	1045.5
671.5	1296.16667
674.5	1120.5
677.5	17.33333
677.5	275.83333
677	516
677.5	827.5
677.5	1104
679.5	1215.5
680	1139
684	291
686.5	1094.5
687.5	305.5
687.5	1043.66667
687.5	1299.83333
688.5	499.5
690.5	321.83333
691.5	340
691.5	1156.5
693.5	12.16667
693.5	358.16667
693.5	823
695.5	377.66667
695.5	1227.5
699.5	393.5
