1.166666667	135.6666667
1	143.5
1	149.5
3	157.5
3.5	126.8333333
8	121.1666667
8	162.6666667
14	117.0833333
14	166.5
20	114.5
20	169.25
26	112.4166667
26	170.75
32	111
32	171
38	109.8333333
38	171
44	108.8333333
44	170.3333333
50	108
50	169.1666667
56	107.3333333
56	167.5
62	106.8333333
62	165.25
68	106.0833333
68	162.5
74	106
74	159.4166667
80.5	106.375
80	155.6666667
83.16666667	42.66666667
82.83333333	51.66666667
84.5	57.83333333
86	112
86	151.5833333
85	35.25
88.5	29.1
88	64.125
92	116.0833333
92	147.3333333
92.5	70.3
94	25.33333333
93	86.5
96	101.5
98	76.26666667
96	82
98	120.1666667
98	142.9166667
100	25.66666667
102	104.5
103	71.875
104	123.9166667
104	138.3333333
106	28.25
107.5	65.9
108	107.1666667
109.5	133.82
112	32.25
112.5	59.4
114	110
117.5	38.1
117.5	53.5
122	134.5
123	44.56666667
121	49.5
126	114.5833333
128	137.4166667
129	41.5
132	116.4166667
134	140
135	36.16666667
138	117.5833333
140	142.3333333
141	31.83333333
144	119
146	144.5
147	28.5
150	120.0833333
152	146.3333333
153	25.91666667
156	121.0833333
158	147.75
159	23.75
162	122
164.3571429	148.4285714
165	21.91666667
168	123.5833333
166	141.5
167.1666667	133.6666667
170	149.9166667
171	20.41666667
174	123.8333333
176	150.25
177	19.08333333
180	124.5
182	150.5833333
183	18.08333333
186	125.0833333
188	150.75
189	17.16666667
192	125.8333333
195	16.75
198	126
201	16.08333333
204	126.2666667
204	133
206	147.5
206	155.1666667
207	16
205	138.5
210	125
213	16
216	124.25
219	16
222	123.25
224	144.4166667
224	159.5833333
225	16.5
228	122
230	142.5833333
230	160.8333333
231	17
234	120.5833333
236	140.75
236	162.25
237	17.83333333
235.1666667	244.6666667
237.5	237.1666667
239	251.75
240	119.25
242	138.9166667
242	163.4166667
242	231
243	18.75
245	252.8333333
248	137
248	164.3333333
248	225.3333333
249	20.16666667
251	251.5833333
254	134.8333333
254	165
254	220.6666667
255	21.66666667
253.5	128
257	249
258	114.5833333
260	133.3333333
260	165.75
260	216.0833333
261	23.91666667
263	245.0833333
264	113.1666667
266	131.1666667
266	166
266	211.1666667
267	26.5
269	240.1666667
270	111.4166667
272	129.0833333
272	165.5833333
271.5	205.8
273	29.66666667
275	234.5
276	109.6666667
275.5	200.6666667
278	126.75
278	164.9166667
279	33.25
278.5	194.5
280.5	228.6
282	107.8333333
281.1666667	187
284	124
284.5	163.875
285	37
282.8333333	180.1666667
284	172.5
286	223
288	106
290	121.4166667
291	41.16666667
291.5	217.4
291.5	147.1666667
294	104.0833333
296	118.75
295.5	141.2
297	45.66666667
296.5	211.3
300	102.25
301	135.3333333
302	116
301	205
303	50.08333333
306	100.3333333
304.5	199
307	130.5833333
308	112.5
309	55
307.5	192.375
309	184
312	98.33333333
310.1666667	173
309.5	178
313	127.5
312.7857143	164.5714286
314	108.8333333
315	60
313.5	155.3333333
318	96.33333333
318	148.3333333
319	125.4166667
319	164.4166667
320	103.9166667
321	65.25
324	145
325	125
325	162.6666667
323.5	101
327	70.66666667
329.5	92.4
330	143.1666667
331	125.25
331	160.6666667
332.5	75.9
334	85.5
336	141.5
337	126.75
337	158.6666667
337	78.725
340.5	71.5
341.5	138.6
342	130.125
343	156.4166667
343.5	63.83333333
344.5	134.5
346.5	56
349	154
349.5	48.33333333
352.5	41.16666667
355	150.4166667
355.5	35
359	28.875
361	146.0833333
363	23.25
367	140.9166667
368	17.25
373.5	136.3625
374	12.08333333
378.5	129.5
379	139.4166667
380	8.5
383.5	123.8
385	140.5833333
386	5.666666667
389	120.5
391	142.4166667
392	3.583333333
392	112.875
392.5	38.375
391.8333333	47.83333333
393.5	54.16666667
395	122.8333333
394	30.75
396	107
397	144.3333333
398	2.333333333
396.5	24.5
397.5	60.8
400	18.375
400	101.25
401	124.0833333
403	64.91666667
403	146.6666667
404	1.666666667
405	13
404.5	95.1
407	125.5
409	65.25
409	150
410	1.083333333
410	89
411	11.16666667
413	127.3333333
414	61.625
414.5	154.7
416	1
416	83.41666667
415.5	14.66666667
417.5	55.5
419	129.5833333
418	20.25
419	160.75
422	1
419.8333333	27.16666667
420.1666667	48.5
422	79.5
421.1666667	35.33333333
421	42
422.5	167
425	132.5833333
425.5	173.3333333
428	1
428	76.75
428.5	180
431	137
431.5	186
434	1.583333333
434	75.08333333
435	191.875
437	141.9166667
440	2.416666667
440	73.75
440	197.8333333
443	147.5
446	4.083333333
446	72.58333333
446	202
448.5	152.8
452	7
452	71.08333333
452	203.4166667
453.5	158.7
458	11.25
458	68.91666667
458	202.75
458	164.75
461.5	170.3333333
463.5	16.9
464	64.75
463	199.75
464	176
465.8333333	182.6666667
466.1666667	193.1666667
467	23
469	58.75
468.8333333	29.66666667
470	36.25
471	43.5
471	49
470.5	54
324.4047363	95.77179763
89.42088267	91.70721206
90.69106566	99.32831001
252.5123789	116.3487621
250.2260495	121.4294941
86.62648009	96.27987083
83.06996771	101.3606028
248.7018299	117.1108719
243.621098	118.1270183
202.2131324	151.1517761
192.3057051	150.6437029
197.6404736	150.8977395
166.9020452	128.5425188
211.8665231	145.5629709
218.2174381	144.2927879
211.8665231	157.7567277
217.4553283	159.2809473
107.4574812	127.2723358
112.7922497	129.8127018
117.6189451	132.0990312
119.6512379	112.2841765
117.6189451	117.3649085
115.3326157	123.4617869
205.7696448	142.5145318
286.5532831	158.2648009
288.5855759	151.6598493
