1.00	34.75
4.00	16.13
4.50	52.20
8.50	4.40
10.00	63.58
17.00	75.00
25.00	86.75
33.00	97.94
41.50	108.61
51.50	85.86
50.50	119.11
60.00	129.65
62.50	84.23
70.00	140.35
73.50	81.17
70.17	180.67
73.00	164.00
74.50	197.14
76.70	151.49
83.50	206.18
84.50	81.92
91.70	66.15
88.00	48.50
89.50	57.93
94.50	208.59
95.50	93.05
102.50	73.14
103.50	202.07
106.50	100.09
109.00	189.63
113.50	81.41
116.50	181.55
117.50	107.32
124.50	89.82
123.50	187.50
128.50	114.68
125.83	204.33
131.50	50.41
128.50	219.17
135.50	98.41
132.50	232.00
139.50	122.09
140.50	243.27
142.50	57.86
146.50	107.05
150.50	129.95
151.50	251.14
153.50	66.05
157.50	115.82
161.50	138.27
162.50	254.09
164.50	74.27
168.50	124.73
172.50	146.91
173.50	252.50
175.50	82.36
179.50	133.64
183.50	155.82
184.50	247.55
186.50	90.64
190.50	142.50
194.50	165.00
194.50	239.28
197.50	98.73
200.13	209.31
201.50	151.36
204.50	201.00
200.00	228.75
205.50	174.32
208.50	106.95
212.50	160.27
215.50	207.50
216.50	183.73
219.50	114.32
223.50	169.09
226.50	214.41
227.50	193.27
230.50	110.00
230.50	174.67
237.50	222.14
238.50	202.95
241.50	102.95
248.50	231.55
249.50	212.68
252.50	97.50
259.00	242.20
260.50	222.50
263.50	94.91
266.36	164.82
268.50	252.78
271.50	232.41
274.50	96.73
276.50	158.27
276.50	178.05
277.50	263.28
282.50	242.41
285.50	102.18
287.50	157.09
287.50	187.82
287.00	274.20
293.50	252.45
295.00	111.31
297.00	284.80
298.50	153.05
298.50	196.50
302.00	121.92
303.50	261.72
306.50	295.17
306.00	143.38
309.50	203.36
306.00	130.50
315.50	305.94
320.50	207.64
325.50	315.95
331.50	210.55
336.50	322.27
342.50	212.59
347.50	323.45
353.50	214.50
358.50	321.36
364.50	216.73
369.50	316.36
375.50	219.95
380.50	308.14
386.50	225.23
390.00	297.44
396.00	233.69
396.50	286.50
400.50	276.33
401.50	243.50
403.00	266.00
403.50	253.50
