1.5	164.75
4	146.75
6.5	180.7857143
10.5	134.8333333
15.5	190.5
20.5	127.4090909
26.5	197.6818182
31.5	125.0909091
37.5	201.9090909
42.5	125
48.5	204.5454545
53.5	125.8181818
59.5	205.9545455
64.5	126.7954545
64	113
65.16666667	99.16666667
70.5	206.5
67.5	84.16666667
71	71.25
75.5	130
76	59.91666667
81.5	206.4090909
83	48.5625
83.33333333	132.5833333
85.5	114.1666667
86.5	148.1666667
92	37.65
89.5	100.3
92.5	205.8636364
90.5	159.9
96.5	88
98	171.6
102.5	27.68181818
103.5	204.6818182
106.5	79.40909091
108.5	179.5
106.7	127.8
113.5	19.54545455
113.5	110.4090909
113.5	144.6363636
114.5	203.3181818
117.5	76.81818182
119.5	180.8181818
124.5	13.27272727
122.5	111.9285714
122.5	143.1428571
125.5	201.6818182
121	446.25
122.1666667	433.1666667
122	459.25
124	471.75
128.5	80.45454545
124	419.75
130.5	175.8636364
126.5	407.8333333
127.5	123.8333333
127	134.25
128	486.25
130	395.25
135.5	8.318181818
132.5	498.4
136.5	199.7727273
134.5	382.4
138	89.875
138	510
139	166.5833333
139.5	370.3
146.5	4.863636364
144.5	522
144	101
144	156.5
147.5	197.5909091
144.5	359.6
147	111.25
147.5	144.5
150	348.9166667
149	123
149	132.5
152	533.625
157.5	2.590909091
158.5	194.7272727
156.5	337.5
160.5	545.1666667
164	325.5
168.5	1.5
169.5	191.0454545
170	556.4
172	313.8125
177.5	133.7727273
178.5	104.1818182
179.5	1
180.5	185.6363636
180.5	567.3181818
180.5	302.3333333
188.5	143.2727273
189.5	102.0454545
190.5	1.772727273
189.5	291.1111111
191	177.6
191.5	577.4090909
196.5	151.4
200.5	102.1818182
196	424.75
195.8333333	443
201.5	2.954545455
198	167.625
197.5	456.1666667
199	412.25
202.5	586.2272727
200	159.75
200.5	469.1666667
204	400.1666667
204	480.125
205.8333333	298.3333333
211.5	104.1363636
208.5	491
212.5	4.818181818
209	311.625
210.5	388.5
210.5	259.2
213.5	594
213.5	324.4
214	502
216	248.3333333
218	377.125
219	335.8333333
222.5	107.9545455
221	513.0625
223.5	7.227272727
222.5	237.6428571
224.5	600.6363636
225.5	346.5714286
226	366.3125
230	524.5
229.5	226.7142857
233.5	113.7272727
234.5	10.27272727
234.5	359.2045455
235.5	606.1363636
236	216.1666667
240.5	534.7272727
244.5	122.2727273
241.5	206
245.5	13.72727273
245.5	369.8181818
246.5	610.6818182
246	195.25
251.5	543.0454545
249.5	184.3333333
253	132.1666667
256.5	17.72727273
253	173
256.5	378.9545455
257.5	614.2272727
257	159.25
257.5	144
262.5	549.2727273
267.5	22.09090909
267.5	386.3181818
268.5	617.0454545
273.5	554.2272727
278.5	27.27272727
278.5	392.2272727
279.5	619
284.5	557.8181818
289.5	33.45454545
289.5	396.7727273
290.5	620.2727273
295.5	560.2272727
300.5	40.63636364
300.5	400.2272727
301.5	621
306.5	561.2727273
311.5	49.36363636
311.5	402.5454545
312.5	620.4545455
317.5	561.0909091
322	59.45
322.5	404
323.5	619.3636364
323.5	248.3333333
326.5	294.9285714
328.5	559.2727273
327.5	236.5
331	70.3125
333.5	404.7727273
334.5	617.2272727
332.5	224.7
335.5	301.6818182
337.5	266.5
339.5	555.5909091
338	81.25
337.5	213.7
344.5	404.4090909
342.5	202.4
345.5	614.0909091
343.5	92.1
346.5	304.2272727
348.5	259.8181818
347	189.625
350.5	549.2727273
348	103.875
351	115
355.5	403.5909091
356.5	609.5909091
352.8333333	127.6666667
353	153.5
357.5	304.9545455
354	140.5
359.5	254.7727273
361	540.45
366.5	402.0454545
367.5	165.7272727
367.5	603.0909091
368.5	303.4090909
370.5	251.8636364
370.5	529.4444444
377.5	399.7727273
378.5	162.0454545
378.5	593.8636364
379.5	298.8181818
378.5	518.1428571
381.5	252.9545455
385	507.75
388.5	396.7272727
389.5	159.5909091
388	583.0625
388	290.1666667
389.5	261.5
391.5	496.5714286
392.5	277.25
395.5	572.0714286
399.5	392.9545455
400.5	158.2272727
398.5	484.6428571
402	560.8333333
405.5	473.1428571
410.5	388.3181818
407.5	550
411.5	158
413	462.1875
412.5	538.9
417.5	527.7
421.5	382.9090909
422.5	158.5
422	451.2
422.5	516.4
427.5	505.4
432.5	376.2727273
432.5	441.0454545
433.5	160.2727273
433	494.1666667
439	483.3333333
443.5	368.5
443.5	431.9090909
444.5	163.2272727
446	472.375
454.5	359.2727273
454.5	423.5
455.5	167.4090909
454.5	461.5555556
464.5	451.4090909
465	348.95
465.5	415.4545455
466.5	173.1818182
474	338.625
475.5	442.0454545
476.5	407.6818182
477.5	181.2272727
482	327.75
486.5	433.5454545
487.5	400.2272727
487	191.75
489	316.3333333
493.5	202.3
494.5	305.4
497.5	425.6363636
498.5	392.9545455
498	212.875
499	293.875
501.5	224.6666667
502.5	280.8333333
504	237.25
508.5	418.1363636
505.1666667	252.4333333
504.8333333	267
509.5	385.6363636
519.5	410.9545455
520.5	378.6363636
530.5	403.7272727
531.5	371.7272727
541.5	396.6363636
542.5	364.8181818
552.5	389.5909091
553.5	358.2727273
563.5	382.1363636
564.5	353.7727273
571.5	374.1
573	355.5833333
574.5	366.5
204.6052632	274.1710526
105.8832237	136.0625
108.4407895	116.1134868
330.9490132	271.6134868
83.88815789	123.2746711
352.4325658	163.6842105
349.875	180.5641447
351.4095395	173.9144737
359.59375	171.3569079
320.2072368	257.8026316
319.1842105	270.0789474
322.7648026	286.9588816
322.2532895	276.7286184
170.8453947	108.9523026
169.8223684	122.2516447
199.4901316	277.2401316
206.1398026	280.3092105
205.6282895	287.4703947
194.8865132	283.3782895
